fold,heldout_dataset,source_datasets,role,uid,filepath,filename,stem,dataset,language,speech_style,corpus_type,emotion_original,emotion,label,speaker,speaker_original,gender,source_split,dialog_context,dialog_emoA,dialog_emoB,is_augmented,ravdess_modality,ravdess_vocal_channel,ravdess_emotion_code,ravdess_intensity,ravdess_statement,ravdess_repetition,ravdess_actor,resd_utt_id,file_exists,split,corpus,original_split,file_key
heldout_resd,resd,emodb+ravdess,target_test,utt_001938,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_120.wav,36_disgust_happiness_h_120.wav,36_disgust_happiness_h_120,resd,russian,dialog,acted_dialog,happy,happy,3,36,36,unknown,test,disgust_happiness,disgust,happiness,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/36_disgust_happiness_h_120.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001940,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_020.wav,45_happiness_sadness_h_020.wav,45_happiness_sadness_h_020,resd,russian,dialog,acted_dialog,happy,happy,3,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_020.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001941,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_030.wav,45_happiness_sadness_h_030.wav,45_happiness_sadness_h_030,resd,russian,dialog,acted_dialog,happy,happy,3,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_030.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001942,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_120.wav,45_happiness_sadness_h_120.wav,45_happiness_sadness_h_120,resd,russian,dialog,acted_dialog,happy,happy,3,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/45_happiness_sadness_h_120.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001943,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/49_sadness_happiness_h_070.wav,49_sadness_happiness_h_070.wav,49_sadness_happiness_h_070,resd,russian,dialog,acted_dialog,happy,happy,3,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/happiness/49_sadness_happiness_h_070.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001944,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/03_disgust_neutral n_010.wav,03_disgust_neutral n_010.wav,03_disgust_neutral n_010,resd,russian,dialog,acted_dialog,neutral,neutral,4,3,3,unknown,test,disgust_neutral,disgust,neutral,False,,,,,,,,10.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/03_disgust_neutral n_010.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001945,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_060.wav,07_fear_neutral n_060.wav,07_fear_neutral n_060,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_060.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001946,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_150.wav,07_fear_neutral n_150.wav,07_fear_neutral n_150,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,150.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_150.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001947,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_160.wav,07_fear_neutral n_160.wav,07_fear_neutral n_160,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,160.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_160.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001948,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_170.wav,07_fear_neutral n_170.wav,07_fear_neutral n_170,resd,russian,dialog,acted_dialog,neutral,neutral,4,7,7,unknown,test,fear_neutral,fear,neutral,False,,,,,,,,170.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/07_fear_neutral n_170.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001949,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_020.wav,09_neutral_happiness n_020.wav,09_neutral_happiness n_020,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_020.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001950,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_052.wav,09_neutral_happiness n_052.wav,09_neutral_happiness n_052,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,52.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_052.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001951,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_060.wav,09_neutral_happiness n_060.wav,09_neutral_happiness n_060,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_060.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001952,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_080.wav,09_neutral_happiness n_080.wav,09_neutral_happiness n_080,resd,russian,dialog,acted_dialog,neutral,neutral,4,9,9,unknown,test,happiness_neutral,neutral,happiness,False,,,,,,,,80.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/09_neutral_happiness n_080.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001956,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_070.wav,18_happiness_neutral_n_070.wav,18_happiness_neutral_n_070,resd,russian,dialog,acted_dialog,neutral,neutral,4,18,18,unknown,test,happiness_neutral,happiness,neutral,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_070.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001957,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_160.wav,18_happiness_neutral_n_160.wav,18_happiness_neutral_n_160,resd,russian,dialog,acted_dialog,neutral,neutral,4,18,18,unknown,test,happiness_neutral,happiness,neutral,False,,,,,,,,160.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/18_happiness_neutral_n_160.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001962,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_020.wav,27_neutral_fear_n_020.wav,27_neutral_fear_n_020,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_020.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001963,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_072.wav,27_neutral_fear_n_072.wav,27_neutral_fear_n_072,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,72.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_072.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001964,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_100.wav,27_neutral_fear_n_100.wav,27_neutral_fear_n_100,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,100.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_100.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001965,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_110.wav,27_neutral_fear_n_110.wav,27_neutral_fear_n_110,resd,russian,dialog,acted_dialog,neutral,neutral,4,27,27,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,110.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/27_neutral_fear_n_110.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001966,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_050.wav,35_neutral_fear_n_050.wav,35_neutral_fear_n_050,resd,russian,dialog,acted_dialog,neutral,neutral,4,35,35,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_050.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001967,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_070.wav,35_neutral_fear_n_070.wav,35_neutral_fear_n_070,resd,russian,dialog,acted_dialog,neutral,neutral,4,35,35,unknown,test,fear_neutral,neutral,fear,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/35_neutral_fear_n_070.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001975,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_040.wav,43_enthusiasm_neutral_n_040.wav,43_enthusiasm_neutral_n_040,resd,russian,dialog,acted_dialog,neutral,neutral,4,43,43,unknown,test,enthusiasm_neutral,enthusiasm,neutral,False,,,,,,,,40.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_040.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001976,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_050.wav,43_enthusiasm_neutral_n_050.wav,43_enthusiasm_neutral_n_050,resd,russian,dialog,acted_dialog,neutral,neutral,4,43,43,unknown,test,enthusiasm_neutral,enthusiasm,neutral,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_050.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001977,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_110.wav,43_enthusiasm_neutral_n_110.wav,43_enthusiasm_neutral_n_110,resd,russian,dialog,acted_dialog,neutral,neutral,4,43,43,unknown,test,enthusiasm_neutral,enthusiasm,neutral,False,,,,,,,,110.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_110.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001978,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_120.wav,43_enthusiasm_neutral_n_120.wav,43_enthusiasm_neutral_n_120,resd,russian,dialog,acted_dialog,neutral,neutral,4,43,43,unknown,test,enthusiasm_neutral,enthusiasm,neutral,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/43_enthusiasm_neutral_n_120.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001979,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/44_neutral_anger_n_050.wav,44_neutral_anger_n_050.wav,44_neutral_anger_n_050,resd,russian,dialog,acted_dialog,neutral,neutral,4,44,44,unknown,test,anger_neutral,neutral,anger,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/44_neutral_anger_n_050.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001980,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/44_neutral_anger_n_090.wav,44_neutral_anger_n_090.wav,44_neutral_anger_n_090,resd,russian,dialog,acted_dialog,neutral,neutral,4,44,44,unknown,test,anger_neutral,neutral,anger,False,,,,,,,,90.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/44_neutral_anger_n_090.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001981,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/44_neutral_anger_n_170.wav,44_neutral_anger_n_170.wav,44_neutral_anger_n_170,resd,russian,dialog,acted_dialog,neutral,neutral,4,44,44,unknown,test,anger_neutral,neutral,anger,False,,,,,,,,170.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/neutral/44_neutral_anger_n_170.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001982,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/08_sadness_anger s_130.wav,08_sadness_anger s_130.wav,08_sadness_anger s_130,resd,russian,dialog,acted_dialog,sad,sad,5,8,8,unknown,test,anger_sadness,sadness,anger,False,,,,,,,,130.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/08_sadness_anger s_130.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001983,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/08_sadness_anger s_150.wav,08_sadness_anger s_150.wav,08_sadness_anger s_150,resd,russian,dialog,acted_dialog,sad,sad,5,8,8,unknown,test,anger_sadness,sadness,anger,False,,,,,,,,150.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/08_sadness_anger s_150.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001984,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/08_sadness_anger s_160.wav,08_sadness_anger s_160.wav,08_sadness_anger s_160,resd,russian,dialog,acted_dialog,sad,sad,5,8,8,unknown,test,anger_sadness,sadness,anger,False,,,,,,,,160.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/08_sadness_anger s_160.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001985,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_040.wav,12_sadness_disgust_s_040.wav,12_sadness_disgust_s_040,resd,russian,dialog,acted_dialog,sad,sad,5,12,12,unknown,test,disgust_sadness,sadness,disgust,False,,,,,,,,40.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_040.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001986,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_050.wav,12_sadness_disgust_s_050.wav,12_sadness_disgust_s_050,resd,russian,dialog,acted_dialog,sad,sad,5,12,12,unknown,test,disgust_sadness,sadness,disgust,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_050.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001987,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_060.wav,12_sadness_disgust_s_060.wav,12_sadness_disgust_s_060,resd,russian,dialog,acted_dialog,sad,sad,5,12,12,unknown,test,disgust_sadness,sadness,disgust,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_060.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001988,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_070.wav,12_sadness_disgust_s_070.wav,12_sadness_disgust_s_070,resd,russian,dialog,acted_dialog,sad,sad,5,12,12,unknown,test,disgust_sadness,sadness,disgust,False,,,,,,,,70.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_070.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001989,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_120.wav,12_sadness_disgust_s_120.wav,12_sadness_disgust_s_120,resd,russian,dialog,acted_dialog,sad,sad,5,12,12,unknown,test,disgust_sadness,sadness,disgust,False,,,,,,,,120.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/12_sadness_disgust_s_120.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001990,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/15_enthusiasm_sadness_s_020.wav,15_enthusiasm_sadness_s_020.wav,15_enthusiasm_sadness_s_020,resd,russian,dialog,acted_dialog,sad,sad,5,15,15,unknown,test,enthusiasm_sadness,enthusiasm,sadness,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/15_enthusiasm_sadness_s_020.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001991,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/15_enthusiasm_sadness_s_040.wav,15_enthusiasm_sadness_s_040.wav,15_enthusiasm_sadness_s_040,resd,russian,dialog,acted_dialog,sad,sad,5,15,15,unknown,test,enthusiasm_sadness,enthusiasm,sadness,False,,,,,,,,40.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/15_enthusiasm_sadness_s_040.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001992,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/24_sadness_enthusiasm_s_122.wav,24_sadness_enthusiasm_s_122.wav,24_sadness_enthusiasm_s_122,resd,russian,dialog,acted_dialog,sad,sad,5,24,24,unknown,test,enthusiasm_sadness,sadness,enthusiasm,False,,,,,,,,122.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/24_sadness_enthusiasm_s_122.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001995,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_030.wav,45_happiness_sadness_s_030.wav,45_happiness_sadness_s_030,resd,russian,dialog,acted_dialog,sad,sad,5,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_030.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001996,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_060.wav,45_happiness_sadness_s_060.wav,45_happiness_sadness_s_060,resd,russian,dialog,acted_dialog,sad,sad,5,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,60.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_060.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001997,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_141.wav,45_happiness_sadness_s_141.wav,45_happiness_sadness_s_141,resd,russian,dialog,acted_dialog,sad,sad,5,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,141.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_141.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001998,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_160.wav,45_happiness_sadness_s_160.wav,45_happiness_sadness_s_160,resd,russian,dialog,acted_dialog,sad,sad,5,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,160.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_160.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_001999,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_202.wav,45_happiness_sadness_s_202.wav,45_happiness_sadness_s_202,resd,russian,dialog,acted_dialog,sad,sad,5,45,45,unknown,test,happiness_sadness,happiness,sadness,False,,,,,,,,202.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/45_happiness_sadness_s_202.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002000,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/46_sadness_disgust_s_020.wav,46_sadness_disgust_s_020.wav,46_sadness_disgust_s_020,resd,russian,dialog,acted_dialog,sad,sad,5,46,46,unknown,test,disgust_sadness,sadness,disgust,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/46_sadness_disgust_s_020.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002001,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/46_sadness_disgust_s_030.wav,46_sadness_disgust_s_030.wav,46_sadness_disgust_s_030,resd,russian,dialog,acted_dialog,sad,sad,5,46,46,unknown,test,disgust_sadness,sadness,disgust,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/46_sadness_disgust_s_030.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002002,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/47_enthusiasm_sadness_s_010.wav,47_enthusiasm_sadness_s_010.wav,47_enthusiasm_sadness_s_010,resd,russian,dialog,acted_dialog,sad,sad,5,47,47,unknown,test,enthusiasm_sadness,enthusiasm,sadness,False,,,,,,,,10.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/47_enthusiasm_sadness_s_010.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002003,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/47_enthusiasm_sadness_s_020.wav,47_enthusiasm_sadness_s_020.wav,47_enthusiasm_sadness_s_020,resd,russian,dialog,acted_dialog,sad,sad,5,47,47,unknown,test,enthusiasm_sadness,enthusiasm,sadness,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/47_enthusiasm_sadness_s_020.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002004,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/47_enthusiasm_sadness_s_030.wav,47_enthusiasm_sadness_s_030.wav,47_enthusiasm_sadness_s_030,resd,russian,dialog,acted_dialog,sad,sad,5,47,47,unknown,test,enthusiasm_sadness,enthusiasm,sadness,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/47_enthusiasm_sadness_s_030.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002005,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_030.wav,49_sadness_happiness_s_030.wav,49_sadness_happiness_s_030,resd,russian,dialog,acted_dialog,sad,sad,5,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,30.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_030.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002006,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_040.wav,49_sadness_happiness_s_040.wav,49_sadness_happiness_s_040,resd,russian,dialog,acted_dialog,sad,sad,5,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,40.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_040.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002007,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_050.wav,49_sadness_happiness_s_050.wav,49_sadness_happiness_s_050,resd,russian,dialog,acted_dialog,sad,sad,5,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,50.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_050.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002008,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_072.wav,49_sadness_happiness_s_072.wav,49_sadness_happiness_s_072,resd,russian,dialog,acted_dialog,sad,sad,5,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,72.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_072.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002009,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_090.wav,49_sadness_happiness_s_090.wav,49_sadness_happiness_s_090,resd,russian,dialog,acted_dialog,sad,sad,5,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,90.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_090.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002010,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_110.wav,49_sadness_happiness_s_110.wav,49_sadness_happiness_s_110,resd,russian,dialog,acted_dialog,sad,sad,5,49,49,unknown,test,happiness_sadness,sadness,happiness,False,,,,,,,,110.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/test/sadness/49_sadness_happiness_s_110.wav
heldout_resd,resd,emodb+ravdess,target_test,utt_002014,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/anger/01_happiness_anger a_020.wav,01_happiness_anger a_020.wav,01_happiness_anger a_020,resd,russian,dialog,acted_dialog,angry,angry,0,1,1,unknown,train,anger_happiness,happiness,anger,False,,,,,,,,20.0,True,train,resd,train,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/anger/01_happiness_anger a_020.wav
